vOTUs,W-G-1,W-G-2,W-G-3,W-W-1,W-W-2,W-W-3,Y-G-1,Y-G-2,Y-G-3,Y-W-1,Y-W-2,Y-W-3
W-G-1__110350,27.090959,0,4.002214,0,0,0,0,0,0,0.545708,0,0
W-G-1__110352,6.09569,1.996034,0,0,0,0,0,0.990992,2.639505,0,0,0
W-G-1__110357,21.208566,66.68502,0,0,0,0,0,0,0,0,0,0
W-G-1__110422,6.54683,0,0,0,0,0,0,0,0,0,0,0
W-G-1__110428,11.781126,0,0.154511,0,0,0,0,0,0,0.198639,0,0
W-G-1__110447,6.394329,0,0,0,0,0,0,0,0,0,0,0.104943
W-G-1__110453,10.796555,0,0,0,0,0,0.146922,2.412842,0,0,0,0
W-G-1__110468,88.397017,0,0.97122,0,0,0,0,0,0,0,0,0
W-G-1__11047,42.141976,0,1.716787,0,0,0,0.969281,1.334317,0,0,0,0
W-G-1__110476,7.854723,0,0,0,0,0,32.655142,0.453539,0.082902,1.417629,0,4.91643
W-G-1__110477,18.479634,0,0,0,0,0,0,0,0.373571,0,0,0
W-G-1__110483,7.657948,0.526806,3.32575,0,0,0,0,0,0,0,0,0
W-G-1__110506,6.951011,0.343477,7.054896,0,0,0,0,0,0,0,0.391441,0.37598
W-G-1__110517,8.122665,0,0.854806,0,0,2.710559,0,0,0,0,0,0
W-G-1__110555,13.857104,0,0,0,0,0,0,0,0,0.852167,7.231572,47.820235
W-G-1__110594,10.727951,0,0,0,0,0,0.090022,0.39134,0,0,0,0
W-G-1__110618,215.969056,0,0,0,0,0,0,0,0,0,0,0
W-G-1__110670,10.526767,0,0,0,0,0,0,0,0,0,0,0
W-G-1__110680,22.892697,0,0,0,0,0,0,0,0,0,0,0
W-G-1__11069,4.594486,0,0,0,0,0,0,0,0,0,0,0
W-G-1__11070,9.259227,0,3.683811,0,0,0,0,0,0,209.12355,56.796562,273.613334
W-G-1__110724,10.802161,0,0,0,0,0,0,0,0,0,0,0
W-G-1__110752,3.114132,0,6.380471,0,0,0,0,0,0,0,0,0
W-G-1__110767,62.064293,0,4.575498,0,0,0,0,0,0,0,0,0
W-G-1__110808,14.761008,0,0,0,0,0.335666,0,0,0,0,0,0
W-G-1__110809,16.232196,0,0,0,0,0,0,0,0,0,0,0
W-G-1__110819,2.508332,0.550014,0,0,0,0,4.522736,0.682678,15.573289,0,0,0
W-G-1__110849,7.150965,0,0.104451,0,0.144479,0.220806,0.459979,0.166634,0,0,0.047812,0.045924
W-G-1__110864,4.951719,0,0,0,0,0,0,0,3.783797,0,0.989925,0
W-G-1__110968,7.290536,0,0,0,0.208732,0,0,0,0,0,0,0
W-G-1__110998,16.568779,0,0.068589,0,0.189749,0,0.641862,1.531922,0.120008,0,0.031397,0.09047
W-G-1__111015,26.725876,0,19.932356,0,0,0,0,0,0,103.171719,42.578918,27.159551
W-G-1__111022,38.501086,0,0,0,0,0,0,0,0,0,0,0
W-G-1__111027,8.126065,0,0,0,0,0,0,0,0,0,0,0
W-G-1__111051,5.190437,3.310927,0.17173,0,0,1.452136,0,0,1.652588,0,0,0
W-G-1__111088,153.302759,0,0,0,0,0,0,1.863725,1.362673,0,0,0
W-G-1__111130,4.046462,1.223843,0.457042,0,0,0,0,0,0,0,1.255267,0.937759
W-G-1__11115,3.51893,0.594978,0,0,0,0,0,0,0,5.280227,3.898851,7.326906
W-G-1__111167,17.937466,9.390699,0.174474,0,0,0,0,0,0,0,0,0
W-G-1__111229,16.403494,0,0,0,0,0,0,0,0,0,0,0
W-G-1__111243,46.976591,0,0.620765,0,0,0,0,0,0,0,0,2.865793
W-G-1__111264,10.136086,0,1.153644,0,0,0,0,0,0,0,0,0
W-G-1__111337,19.074707,0,0.186784,0.395951,0,0,0.274187,0,1.797453,0,0,0
W-G-1__111375,1.541997,0,0,0,0,0,0,0,0,1.491292,0.48674,5.766034
W-G-1__111396,7.212555,0,0.176965,0,0,0,0,0.846956,0,24.156955,0.648045,4.512765
W-G-1__111408,7.72329,0,0,0,0,0,0,0,0,0,0,0
W-G-1__111498,6.841443,0,0,0,0,0,0,0,0,0,0,0
W-G-1__111515,3.963489,0,0,0,0,0,0,0,0,0,0,13.085022
W-G-1__111553,16.947449,0,3.039275,0,0,0,6.101697,22.246885,11.573844,0,0,0
W-G-1__111631,266.216763,0,0,0,0,0,0,0,0,0,0,0
W-G-1__111660,2.550291,0.56809,4.243043,0,0,0,0,0,0,34.38212,22.012243,35.056715
W-G-1__111725,4.334933,0,0,0,0,0,0.311095,0,0,0,2.586925,0
W-G-1__111741,12.56944,0,28.697598,0,0,0,0,0,0,21.775371,0.149277,0.238968
W-G-1__11177,13.905919,0,0.774641,0,0,0,0,0,0,6.156342,0.283674,1.498587
W-G-1__11185,18.612174,1.617309,0,0,0,0,0,0,0,0,0,0
W-G-1__11193,17.228257,0.318963,8.040336,0,0,0,0,0.158359,0,0,0,0
W-G-1__111934,20.367641,65.558554,6.096428,0,0,0,0.61017,0,2.181826,0.744893,0.253695,0.121838
W-G-1__11197,6.078724,0,0,0,0,0,0,0,0,0,0,0
W-G-1__111994,10.120755,0.518359,0.48395,0,0,0,0,0,0,2.187009,4.799787,0.212779
W-G-1__112000,10.690808,0,0,0,0,0,0,0,0.309441,0,0,0
W-G-1__112020,5.873049,0,0,0,0,0,0,0,0,0,0,0
W-G-1__112053,18.520159,0,0,0,0,0,0,0,0,0,0,0
W-G-1__112056,6.074807,0,0,0,0,0,0,0,0.16461,0,0,0
W-G-1__112219,1.652376,0,0,0,0,0,0,0,0,32.541584,3.303353,14.013574
W-G-1__112263,9.594272,0,0.75182,0,0,0,0,0,0,0,0,0
W-G-1__112290,18.997859,0,0.726216,0,0,0,10.493798,0.28964,13.182824,0,0.041553,0.279384
W-G-1__112312,15.595449,0,0,0,0,0,0,0,0,0,0,0.074959
W-G-1__112313,10.750102,0,0.074879,0.079366,65.770362,0.47488,0,0,0,0,0,0.032922
W-G-1__112417,10.671398,0,2.604432,0,0,0,0,0,0,0.096122,2.886333,0
W-G-1__112555,11.023326,0,0,0,0,0,0,0,0,0,0,0
W-G-1__112560,8.392448,0.10825,7.815645,0,0,0,0,0,0,1.763876,5.674843,1.303431
W-G-1__11257,16.883839,0,0,0,0,0,0,0,0,0,0,0
W-G-1__112608,35.729519,0,0,0,0,0,0,0,0,0.835446,5.187567,0
W-G-1__112687,6.091257,0,0,0,0,0,0,0,0,0,0,0
W-G-1__112743,5.792387,0,0,0,0,0,0,0,0,0,0,0
W-G-1__112747,29.479774,0,2.736551,0,0,0.275476,0,0.415784,0.684007,0,0,0
W-G-1__112779,10.807069,0,0,0,0,0,0,0,0,0,0,0
W-G-1__11278,94.692485,7.966872,4.132238,0,0,0,0,0,0,0,4.993654,0
W-G-1__112832,7.054989,0,3.24332,0,0,0,0,0,0,2.226952,1.670212,14.705582
W-G-1__112839,35.597862,2.69917,51.625907,0,0,0,0,0,0,0,0,0
W-G-1__112852,10.019994,0,0,0,0,0,0,0,0,0,0,0
W-G-1__112876,5.922313,111.053807,11.037117,0,0,0,0,0,0.097532,0.104237,0.306197,1.078379
W-G-1__112992,11.054567,0,4.376572,0,0,0,0,0,0,0,0,0
W-G-1__113039,9.154674,0.735531,5.951456,68.579816,107.230111,426.149125,22.17688,34.570092,2.00251,8.418094,8.103,57.298731
W-G-1__113051,12.015548,0,0,0,0,0,0,0,0,0,0,0
W-G-1__113055,6.065109,0,0,0,0,0,0,0,0,0,0,0
W-G-1__1131,25.18757,0,0,0,0,0,0,0,0,0,0,0
W-G-1__113146,9.718112,0,0,0,0,0,0,0,0,0,0,0
W-G-1__113154,5.74503,0,0,0,0,0,0,0,0,0,0,0
W-G-1__113167,14.597008,0,0,0,0,0,0.213981,0,0,0,0,0
W-G-1__113170,8.593253,0,0,0,0,0,0,0,0,0,0,0
W-G-1__113223,9.001125,0,0,0,0,0.944346,0,0,0,0,0,0
W-G-1__113282,5.095348,0,0.278164,0.294831,0,0.882048,0.306245,0.443766,0.486694,0.06502,0,0
W-G-1__113380,9.503019,0.264606,0,0,0,0,7.796765,7.882299,5.619111,0,0,0
W-G-1__113417,32.217749,0,0,0,0,0,0,0,0,0,0,0
W-G-1__113477,5.614846,0,1.123922,0,0,0,0,0,0,0,2.806235,0
W-G-1__113494,40.444531,2.023463,0,0,0,0,0,0,0,0,0,0
W-G-1__113499,4.366949,0,0,1.525637,0,0,0.396175,0,0,0,0,0
W-G-1__113618,5.747209,0,0.297629,0,0,0,0,0,0,0.301467,0.13624,0
W-G-1__113651,5.712521,0,0,0,0,0,0,0,1.212543,0,0,0
W-G-1__113660,8.520014,0.177926,1.771895,0,0,0.468218,0.243846,0,0,0,0,0.292145
W-G-1__113741,4.424781,0,1.380323,0,0,0,0,0,0,0,0,0
W-G-1__113766,19.658825,0,0.198743,0,3.29888,0.210069,0.328209,0,0.173866,2.462124,8.551611,7.077899
W-G-1__113774,11.672866,0,0.74576,0,0,0,0.08421,0.122025,0.016729,0.42909,0.945339,0
W-G-1__113845,8.276287,4.132532,4.535093,0,0,0,0,0,0,4.493377,11.89794,12.975566
W-G-1__113847,31.145769,0,0,0,0,0,0,0,0,0,0,0
W-G-1__113905,7.592398,3.217044,0.080093,0,0,0,0.881787,0.127776,2.452385,0.074886,0.073325,0
W-G-1__113918,7.384156,0.259065,0.161246,0,0,0,0,0,0,0,1.180965,0.779846
W-G-1__113924,12.293484,0,0,0.669491,0,0,0,0,0,0,0,0
W-G-1__113948,19.322423,2.076529,0.139188,0,0,0,0,0,0,0,0.527911,0
W-G-1__113955,8.55368,0,3.335432,0,0,27.577337,0,0,0,0,0,0.195533
W-G-1__113994,6.307592,0,0,0,0,0,0,0,0,0,0,0
W-G-1__11400,6.311395,0,62.722187,0,0,0,0,0,0,0,0,0
W-G-1__11401,8.594012,0,0,0,0,0,0,0,0,0,0,0
W-G-1__114151,6.550054,0,0,0,0,0,0,0,0,0,0,0.068729
W-G-1__114158,5.990312,0,0,0,0,1.686137,0,0,0,0,0,0
W-G-1__114161,6.752218,0,0,0,0,0,0,0,0,0,0,0
W-G-1__114205,30.797085,0,3.782203,0,0,0,0,0,0.181304,0,0,0.182239
W-G-1__114217,10.155848,0,0,0,0.124699,0,0,0,0,0.042145,0,0
W-G-1__11427,3.558871,0,0.706491,10.109092,0,0,1.36117,1.127094,0,0.577987,1.778683,1.55312
W-G-1__11434,11.310202,0,1.095465,0,0,0,18.858279,1.112135,5.314476,0,1.185245,4.466161
W-G-1__114345,5.59047,0,0,0,0,0,0,0,0,0,0,0
W-G-1__114387,5.209452,0,0,0,0,0,0,0,0,0,0,0
W-G-1__114396,4.963246,0,0,0,0,0,0,0,0,0,0,0
W-G-1__114408,6.402955,0,0,0,0,0,0,0.719547,0.263051,0,0.550559,0.793221
W-G-1__114409,31.488536,0,0,0,0,0,0,0,0,0,0,0
W-G-1__114518,23.6105,0,0.798334,0,0,0,0,0,0,0.841901,0.186968,0.19591
W-G-1__114524,13.100107,2.448707,3.399931,0,0,0,0,0,0,1.041355,0.214665,0.30928
W-G-1__114572,74.440674,0,0,0,0,0,0,0,0,0,0,0
W-G-1__114575,285.182689,0,0,0,0,0,0,0,0,0,0,0.023449
W-G-1__114622,5.8846,0.282815,0.704111,0,0,0,0,0,0,0,0,0
W-G-1__114629,48.335085,0,0,0,0,0,0,0,0,0,0,0.662114
W-G-1__114652,79.274258,0,0,0,0,0,0,0,0,0.135859,0,0
W-G-1__114718,5.659336,0,0,0.470608,0,0,0,0,0,0,1.896939,0.260288
W-G-1__114769,4.382705,0,0,0,0,0,0,0,0,0,0,0
W-G-1__114788,8.585616,0,0,0,0,0,0,0,0,0,0,0
W-G-1__114826,9.009876,0,0,0.659919,0,0,0,0,0,0,0,0
W-G-1__114842,6.224845,0,0,0,0,0,0,0,0,0,0,0
W-G-1__114848,6.244469,0,0.073311,0,0,0,3.309188,12.86518,0.352742,0,0.134233,0
W-G-1__114879,17.932003,0,0,0,0,0,0,0,0,0,0,0
W-G-1__114891,7.721003,0,0,0,0,0,0,0,0,0,0,0
W-G-1__114907,5.889853,0,0,0,0,0,0,0,0,3.806161,0,0
W-G-1__11495,5.120919,0,2.290371,0,0,0,0,0,0,0,0,16.704537
W-G-1__114973,10.082157,5.007507,0.663136,0,0,0,0,0,0,0,0,5.481366
W-G-1__114981,6.436837,0,0.066302,0,0,0,0,0,0,0.650903,0,3.964524
W-G-1__115012,33.030363,0,0,0,0,0,0,0,0,0,0,0
W-G-1__11503,13.831065,0.880269,3.561291,0,0,0,0,0,0,0,3.887362,14.212635
W-G-1__11505,6.711569,0,0,0,0,0,0,0,0,0,0,0
W-G-1__115155,12.199819,0.910676,0,0,0,0,0,0,0,0,0,0.830711
W-G-1__115179,9.644207,0,1.533478,0,0,0,0,4.729747,0,0.621302,0,0.179794
W-G-1__115335,6.498466,0.271419,0,0,0,0,0,0,0,0,0,0
W-G-1__11540,33.078675,0,0,0,0,0,0,0,0,0,0,0
W-G-1__115421,5.52777,0,0,0,0,0,0,0,0,0,0,0
W-G-1__115427,9.042827,0,0,0.383152,0,5.253789,0,0,0,0,0,0
W-G-1__115468,3.746925,0,0.802162,0,0,0,0,0,0,0,0,0
W-G-1__115522,15.05204,6.888064,6.973879,0,0,0,0,0,0,0,0,0
W-G-1__115586,19.882694,0,0,0,0,0,0,0,0,0,0,0
W-G-1__11568,8.575831,0.328465,3.679936,0,0,0,0,0,0,10.302905,4.342252,9.99542
W-G-1__115709,9.861187,0,0,0,0,0,0,0,0,0,0,0
W-G-1__115726,13.044931,0,16.738303,0.48829,0,0,0.084532,0,0,0.035895,0,0
W-G-1__115747,14.32999,27.479641,0.19436,0,0,0,0,0,0,0,0.889685,0.227879
W-G-1__115810,30.142077,0,0,0,0,0,0,0,0,0,0,0
W-G-1__115852,7.419156,0,3.715824,2.520617,73.602487,0.94262,0,3.082563,0,4.933402,16.464921,41.431706
W-G-1__115860,16.119127,0,16.730322,0,0,0,0,1.039892,0,0,0,0
W-G-1__115912,410.838497,58.465243,284.342436,0,0,0,0,0,0,168.939425,333.867897,947.084067
W-G-1__115937,9.358963,0,0,0,0,0,0,0,0,0,0,0
W-G-1__115952,0.754857,0,0,0,0,0,7.753979,7.171891,0.262189,0,0,0
W-G-1__115955,5.373244,0,0,0,0,0,0,0,0,0,0,0
W-G-1__116034,24.213405,0,0.995415,0,0,0,0,0,0,2.737337,1.876214,0.154467
W-G-1__116035,45.241504,0,5.23516,0,0,0,0,0,0,0,0,0
W-G-1__116058,18.103518,0,0,0,0,0,0,12.081841,0,0,0,2.663778
W-G-1__116070,6.566783,0,0.123618,0,0,0,0,0,0,0,0,0
W-G-1__116118,25.661793,0.724393,5.925741,0,0,0,0,0,0,5.269459,20.520751,23.335145
W-G-1__116121,10.202503,0,5.569726,0,0,0,0,0.386331,0.635553,0,0,0.958246
W-G-1__116122,14.115975,6.603254,14.61316,0,0,0,0,0,0,19.960844,26.756749,35.136678
W-G-1__116124,9.013794,0.5429,48.827741,0,0,0,0,7.816644,0,0.552892,5.027028,0.148569
W-G-1__116224,5.606494,0,0,0,0,0,0,0,0,0,0,0.47847
W-G-1__116252,83.319929,0,0,0,15.018378,0,0,0.028583,0,0.167517,0.820135,1.402182
W-G-1__116259,30.483607,0,0,0,0,0,0,0,0,0,0,0
W-G-1__116327,89.658416,39.067044,70.327274,0,0,0,0,0,0,192.560381,136.541715,251.422479
W-G-1__116368,22.82639,0.058158,3.656047,0,0,0,0,0,0,0.016922,0.198839,5.188436
W-G-1__116440,43.635208,0,0,0,0,0,0,0,0,0,0,0
W-G-1__116483,2.959023,0,5.988736,0,0,0,0,0,0,0,0,0
W-G-1__116566,23.598555,0,0,0,0,0,0,0,0,0.35719,10.621983,0
W-G-1__11658,4.31267,0,0,0,0,0,0,0,0,0,0,0
W-G-1__116627,7.303161,0,0.622349,0,0,0,0.085647,0.124107,0.068056,0,0.07122,0.820888
W-G-1__116628,6.333199,0,0,0,0,0,0,0,0,0,0,0
W-G-1__116702,8.085791,2.345397,0.278058,0,0,0,0,0,0,0,0,0
W-G-1__116789,3.914537,0,0,3.020077,0.985328,1.505866,0,0,0,0,0,2.505559
W-G-1__116822,6.065806,0,0,0,0,0,0,0,0,0,0,0
W-G-1__11684,92.975884,6.708785,68.573214,0,0,0,0,0,0,0.347035,5.776678,3.182242
W-G-1__116960,8.240105,0,23.648828,0,0,0,0,0,0,0,0,0.791131
W-G-1__117,6.028211,0,0,0,0,0,0,0,0,0,0.106649,0.61462
W-G-1__117000,3.543093,0,0.171932,0,0,0,0,0,0,1.888853,0.157404,5.745121
W-G-1__11702,8.503306,0,0,0,0,0,0,0,0,0,0,0
W-G-1__117046,107.059578,0,0,0,0,0,0,0,0,0,0,0
W-G-1__117129,6.686213,0,0,0,0,4.905708,0,4.164929,0,0,0,0
W-G-1__117148,8.972494,0,0,0,0,0,0,0,0,0,0,0
W-G-1__117152,4.406872,0,0,0,0,0,0,0,0,0,0,0.185979
W-G-1__117232,13.097673,0,0.345515,0,0,0,0,0,0,0.017947,0,0.270068
W-G-1__117253,5.709128,0,0,0,0,0,0,0,0,0,0,0
W-G-1__117271,8.599346,0,18.467753,0,0,0,0,0.247583,0,1.886312,2.699479,0.136466
W-G-1__117309,8.391462,0,0,0,3.379542,0,0,1.670476,0,0,0,0
W-G-1__117334,5.172866,0,0,0,0,0,0.975385,0,0,0,0,0
W-G-1__117337,5.854703,0,0,0,0,0,0,0,0,0,1.820693,0
W-G-1__117364,6.944374,0,0,0,0,0,0,0,0,0,0,0
W-G-1__117378,7.674447,0,1.826243,0,0,2.952249,0,0,0,0,0.393395,0.094464
W-G-1__117451,16.417296,0,0,0,0,0,0,0,0,0.271287,0,66.450766
W-G-1__117557,5.749585,0,0,0,0,0,0,0,0,0,0,0
W-G-1__117586,11.788901,41.360112,0,0,0,0,34.267878,2.986835,153.960886,0,0,0
W-G-1__117613,4.554438,0,0,0,0,0,1.529694,10.383088,3.646554,0.20512,0.602538,5.530188
W-G-1__117628,1.945523,0,0.318629,0,0,0,0,0,0,14.548034,8.848387,20.920403
W-G-1__117639,5.972897,0,0,0,0,0,0,0,0,0,0,1.030933
W-G-1__117658,3.949413,0,8.178135,0,0,0,0,0,0,0,0,0
W-G-1__117722,81098.0374,8193.28484,10624.6041,3022.34791,12129.6242,151.890802,33200.5462,24121.3152,28552.5312,684.387532,468.977904,771.532079
W-G-1__117754,11.35992,0,0.071695,0,0,0,0,0,0,0,0,0
W-G-1__117760,7.947756,0,0.088322,0,0,0,0,0,0,0,0,0
W-G-1__117763,6.049621,0,1.791238,0,0,0,0,0,0,0,0,0.131259
W-G-1__117908,3.2763,0,1.369984,1.936092,15.160021,1.287161,0.167587,0.242843,0,0.213485,0,0
W-G-1__117918,16.530718,0,0,0,0,0,0.030784,0,0.048922,0,0,0
W-G-1__117977,155.876367,0,0,0,0,0,0,0,0,0,0,0
W-G-1__118003,10.899894,0,6.378876,0,0,0,0,0.911327,1.582515,0,0,0
W-G-1__118015,31.093535,0,0,0,0,0,0,0,0,0,0,0
W-G-1__118038,4.370546,0.884631,1.835352,46.882227,160.954468,140.840041,0,0,0,45.68905,55.784901,23.643703
W-G-1__118055,93.642842,0,0,0,0,0,0,0,0,0,117.6279,0
W-G-1__118072,66.934225,38.799451,22.882714,0,0,0,0,0,0,12.552739,24.891628,146.718088
W-G-1__118087,6.052266,0,0,0,0,0,0,0,0,0,0,0
W-G-1__118106,22.283589,0,0,0,0,0,0,0,0,0.030637,3.239878,1.094934
W-G-1__118114,16.898146,0,0,0,0,0,0,0,0,0.09757,0,0.110117
W-G-1__118116,21.195805,0,0,0,0,0,0.301521,0,0,0.025607,0,0
W-G-1__118153,11.32915,0,3.118377,0,1.150249,0,0,0,0,0,0,0
W-G-1__118211,10.148251,0,0,0,0,0,0,0,1.211667,0.129498,0.633997,0
W-G-1__118356,13.533089,47.215635,12.805782,0,0,0,16.62904,18.596165,109.44384,0,0.601216,0
W-G-1__118361,4.190263,0,0,0,0,0,0,0,0,0,1.312057,0
W-G-1__118362,9.76824,0,1.513786,0,0,0,0,0,13.845046,0,0,0
W-G-1__118417,22.915192,0.512073,11.898924,0,0,0,0,0,0,0.397331,13.227805,0.186844
W-G-1__118435,4.11403,0,0.149728,4.126182,0,1.582608,0.164843,0.955469,0,27.578622,3.289832,14.087875
W-G-1__118442,14.128218,0,0,0,0,0,0,0,0,0,0,0
W-G-1__118496,6.932973,0,0,0,0,0,0,0,0,0,0,0
W-G-1__118592,7.223556,0,0,0,0,0,0,0,0,0,0,0
W-G-1__118594,195.048726,0,44.703195,0,0,0,0,0,0,0,0,0
W-G-1__118686,13.357444,0,0,0,0,0,79.956553,24.052692,1.120694,0,0,0
W-G-1__118729,17.018389,0,0,0,0,0,0,0,0,0,0,0
W-G-1__118747,6.263251,0,0,13.996477,0,1.794575,0,0.902867,9.076876,0,0,0
W-G-1__118751,4.358201,0,0,0,0,0,0,0,0,0,0,0
W-G-1__118754,11.325912,0,0,0,0,0,0,0,0,0.068414,0.267956,0.128686
W-G-1__118817,6.987884,0,0,0.115525,0,0,0,0,0,0,0.099785,0.143765
W-G-1__118834,7.411259,0,1.321122,0,0,0,0,0,0,0,0,0
W-G-1__118855,3.196122,0,0,0,0,0,0,0,0,0,0,0.157364
W-G-1__118882,4.429165,0,0,0,0,0,0,0,0,0,0,0
W-G-1__118890,14.351454,0,0,0,0,0,0,0,0,0,0,0
W-G-1__118903,4.856178,0,0,0,0,0,0,0,0,0,0,0
W-G-1__118930,8.406703,0,0.314699,0,0,0,0,0,0,0,0,0
W-G-1__118984,4.81255,0,0,0,0,0,0,0,0,0,0,0.105012
W-G-1__118986,11.112021,1.163742,1.448656,0,0,0,0,1.444438,0.316833,0.677233,0,0
W-G-1__118989,4.286844,0,0,0,0,0,0,0,0,0.188224,0.184302,0.442558
W-G-1__119,8.192109,0,0,0,0,0,0,0,0,0,0,0
W-G-1__119011,4.154937,0,0,0,0,0,0,3.555153,0,0,0,0
W-G-1__119014,5.273297,0,0,0,0,0,0,0,0,0,0,0
W-G-1__119072,9.349371,0,0,0,0,0,0,0,0,0,0,0
W-G-1__119283,9.517589,0,0.377878,0.700908,0,0.798825,0,0,0,0,0.12973,0.083071
W-G-1__119309,8.510772,0,0,0,0,0,0,0,0,0,0,0
W-G-1__119312,22.245197,9.248566,0.10099,0,0,0,14.676417,7.088992,2.56213,0,0,0
W-G-1__119329,4.817908,0,0,0,0,0,0,0,0,0.712803,0.558362,0
W-G-1__119453,7.840293,0,0.744375,0,0,0,1.884895,0,1.628007,0,2.317019,0
W-G-1__119489,5.480296,0,1.889551,0.333795,0,0.332872,0,0.251207,0,11.777974,21.335282,50.539253
W-G-1__119591,14.581363,4.695585,11.228913,0,0,0,282.135472,3.435551,0,0,0,0
W-G-1__11960,29.45047,0.09376,0.291788,8.16476,30.674372,0.616833,0.449742,4.375716,0.561585,0.300098,0,0
W-G-1__11963,9.581475,0.106043,1.584059,0.139914,15.337827,8.511187,1.743971,1.947984,31.006968,0.262272,0,0.058039
W-G-1__119639,6.393898,0,0,0,0,0,0,0,0,0,0,0
W-G-1__119677,18.753758,0,1.209809,0,0,0,0,0,0,0,0,0
W-G-1__119730,3.160558,0,0,0,0,0,0,0,0,0,0,0
W-G-1__119812,28.489198,0.606434,2.985305,0.07274,0.189856,0.036269,0.321112,1.532784,0.030019,0.56947,0,0.316823
W-G-1__119853,5.790848,0,0,0,0,0,0,0,0,0,0,3.77453
W-G-1__119927,37.540221,0,2.069284,0,0,0,0,0,0,1.41385,3.351689,6.298653
W-G-1__119936,49.231377,0,0,0,0,0,0,0,0,0,0,0
W-G-1__119975,34.200409,22.872243,42.764441,0,0,0,0,0,0,0.396142,0,0
W-G-1__120024,8.568744,0,0.327789,0,0,0,0,0,0,0,0,0
W-G-1__120043,9.482036,0.269366,7.209251,0,0,0,0,0,0,0,0,0
W-G-1__120202,35.310617,0,0,0,0,0,0,0,0,0,0,0
W-G-1__120216,6.016973,0,0,0,0,0,0,0,0,0,0,0
W-G-1__120226,31.501088,0.208919,19.505102,0.27565,0.359734,0,0.143161,4.148972,0.227516,0.486318,0.119046,0.114345
W-G-1__120299,4.971562,0,0,0,0,0,0,0,0,0,0,0
W-G-1__120314,14.963994,0,0,0,0,0,0,0,0,0,0,0
W-G-1__120395,8.660359,0.799578,0.746501,2.373688,2.065166,5.523302,1.643722,0.595462,0,0.058164,0.341712,0
W-G-1__120415,4.780375,0,0,0,0,0,0.629729,0,0,2.272889,0,0
W-G-1__120437,5.607685,7.869588,0,0,0,0,0,0,0,0,0,0
W-G-1__120466,5.636975,0,0,0,0,0,0,0,0,0,0,0
W-G-1__120493,6.049928,0.40897,3.003668,0,0,0,0,0,0,2.772675,3.705324,11.326062
W-G-1__120518,3.24168,0,0.745133,0,0,0,6.316729,5.111586,1.760039,0,0,0
W-G-1__120521,9.368005,0,0,0,0,0,0,0.104937,0,0,0,0.231362
W-G-1__120528,5.940056,0,0,0,0,0,0,0,0,0,0,0
W-G-1__120601,78.355539,0.559882,16.262304,0,0,3.437813,0.127886,4.447529,2.438878,0,0.106344,0
W-G-1__120630,4.585714,4.826547,37.050641,0,0,0,0,0,0,0,0,0
W-G-1__120635,9.843578,0,6.387124,0,0,0,0,0,0,0,0,0
W-G-1__120718,7.790241,0,0,0,0,0,0,0,0,0,0.619856,0
W-G-1__120738,21.395916,0,0,0,0,0,0,0,0,0,0,0
W-G-1__120755,12.391497,0,0,0,0,0,0,0,0,0,0,0.265115
W-G-1__120787,8.852132,0,34.695118,0,0,0,0,0,0,0,0,0
W-G-1__120790,23.418813,0,0,0,0,0,1.34498,0,0,0,0,0
W-G-1__120830,7.377863,0,0.980659,0,0,0,0,0,0,0,0.128256,0
W-G-1__120892,4.368853,0,0,0,0,0,0,0,0,0,0,0
W-G-1__120904,8.459821,0,0,0,0,0,0,0,0,0,0,0
W-G-1__120989,8.455715,0,0,0,0,0.569832,0,0,0,0,0,0
W-G-1__121012,4.989046,0,0.616666,0.653615,0,1.303617,0,0.327931,0.089913,3.939904,7.809729,6.59751
W-G-1__12105,32.0177,0,0.91885,0,0,0,0,0,0,0,0,0
W-G-1__121056,43.537049,0,0.842824,0,0,0,0,0,0,0.157605,0,0.148226
W-G-1__121093,5.411398,0,0,0,0,0,4.219334,0,0.465659,0,0,0
W-G-1__121111,2.791826,0,7.285975,0,0,0,0,0,0,0,0,0
W-G-1__121123,30.736749,0,1.621833,14.545452,8.283204,1.054928,0.274701,0.398058,0,0.408257,0.114215,0
W-G-1__121233,5.576571,0,1.043776,0,0,0,0,0,0,0.433739,4.45937,0.203964
W-G-1__121248,5.599884,0,0,0,0,0.280982,0,0,0,0,1.216851,0
W-G-1__121252,66.159241,0,0,0,0,0,0,0,0,0,0.085276,0
W-G-1__121273,6.05737,0,0,0,0,0,0,0,0,0.31711,0.621006,0
W-G-1__121354,4.688797,0,0,0,0,0,0,0,0,0,0,0
W-G-1__121360,6.114976,0,0.089021,0,0,0,0,4.970638,0.545147,0.291314,0.244496,0
W-G-1__121510,21.766027,0,0,0,0,0,0,0,0,0,0,0
W-G-1__121532,29.379404,8.055558,12.648663,0.241559,0,9.394775,247.147225,3.817636,26.716607,2.823389,1.251878,1.002029
W-G-1__121617,18.809922,0,0,0,0,0,0,0,0,0,0,0
W-G-1__121627,6.513065,0,0,0,0,0,0,0,0,0.109898,0,0.103358
W-G-1__121670,5.215005,0,0,0,0,0,0,0,0,0,0,0
W-G-1__121792,5.591756,0,0.79634,0,0,0,0,0,0,0,0,0
W-G-1__121868,5.175857,0,0,0,0,0,0,0,0,0,0,0
W-G-1__12187,53.408848,6.920258,29.985148,0,0,0,0,0,0,5.576135,40.49469,19.374823
